route_id,service_id,trip_id,trip_headsign
A57,F,A57-F-139-72960,Dworzec Główny
A57,F,A57-F-139-74760,Dworzec Główny
A57,F,A57-F-139-76560,Dworzec Główny
A57,F,A57-F-139-78360,Dworzec Główny
A57,F,A57-F-139-80160,Dworzec Główny
A57,R,A57-R-139-17280,Dworzec Główny
A57,R,A57-R-139-18900,Dworzec Główny
A57,R,A57-R-139-19620,Dworzec Główny
A57,R,A57-R-139-21000,Dworzec Główny
A57,R,A57-R-139-22260,Dworzec Główny
A57,R,A57-R-139-23160,Dworzec Główny
A57,R,A57-R-139-24360,Dworzec Główny
A57,R,A57-R-139-25560,Dworzec Główny
A57,R,A57-R-139-26220,Dworzec Główny
A57,R,A57-R-139-26880,Dworzec Główny
A57,R,A57-R-139-28200,Dworzec Główny
A57,R,A57-R-139-29580,Dworzec Główny
A57,R,A57-R-139-30420,Dworzec Główny
A57,R,A57-R-139-31800,Dworzec Główny
A57,R,A57-R-139-33180,Dworzec Główny
A57,R,A57-R-139-34020,Dworzec Główny
A57,R,A57-R-139-35400,Dworzec Główny
A57,R,A57-R-139-36780,Dworzec Główny
A57,R,A57-R-139-37620,Dworzec Główny
A57,R,A57-R-139-39000,Dworzec Główny
A57,R,A57-R-139-40380,Dworzec Główny
A57,R,A57-R-139-41220,Dworzec Główny
A57,R,A57-R-139-42600,Dworzec Główny
A57,R,A57-R-139-43980,Dworzec Główny
A57,R,A57-R-139-44820,Dworzec Główny
A57,R,A57-R-139-46200,Dworzec Główny
A57,R,A57-R-139-47580,Dworzec Główny
A57,R,A57-R-139-48420,Dworzec Główny
A57,R,A57-R-139-49800,Dworzec Główny
A57,R,A57-R-139-51180,Dworzec Główny
A57,R,A57-R-139-52020,Dworzec Główny
A57,R,A57-R-139-53400,Dworzec Główny
A57,R,A57-R-139-54780,Dworzec Główny
A57,R,A57-R-139-55620,Dworzec Główny
A57,R,A57-R-139-57000,Dworzec Główny
A57,R,A57-R-139-58380,Dworzec Główny
A57,R,A57-R-139-59220,Dworzec Główny
A57,R,A57-R-139-60600,Dworzec Główny
A57,R,A57-R-139-61980,Dworzec Główny
A57,R,A57-R-139-63780,Dworzec Główny
A57,R,A57-R-139-65580,Dworzec Główny
A57,R,A57-R-139-67440,Dworzec Główny
A57,R,A57-R-139-69360,Dworzec Główny
A57,R,A57-R-139-71160,Dworzec Główny
A57,R,A57-R-139-72960,Dworzec Główny
A57,R,A57-R-139-74760,Dworzec Główny
A57,R,A57-R-139-76560,Dworzec Główny
A57,R,A57-R-139-78360,Dworzec Główny
A57,R,A57-R-139-80160,Dworzec Główny
A57,N,A57-N-140-21300,Błonie
A57,N,A57-N-140-24000,Błonie
A57,N,A57-N-140-25800,Błonie
A57,N,A57-N-140-27600,Błonie
A57,N,A57-N-140-29400,Błonie
A57,N,A57-N-140-31200,Błonie
A57,N,A57-N-140-33000,Błonie
A57,N,A57-N-140-34800,Błonie
A57,N,A57-N-140-36600,Błonie
A57,N,A57-N-140-38400,Błonie
A57,N,A57-N-140-40200,Błonie
A57,N,A57-N-140-42000,Błonie
A57,N,A57-N-140-43800,Błonie
A57,N,A57-N-140-45600,Błonie
A57,N,A57-N-140-47400,Błonie
A57,N,A57-N-140-49200,Błonie
A57,N,A57-N-140-51000,Błonie
A57,N,A57-N-140-52800,Błonie
A57,N,A57-N-140-54600,Błonie
A57,N,A57-N-140-56400,Błonie
A57,N,A57-N-140-58200,Błonie
A57,N,A57-N-140-60000,Błonie
A57,N,A57-N-140-61800,Błonie
A57,N,A57-N-140-63600,Błonie
A57,N,A57-N-140-65400,Błonie
A57,N,A57-N-140-67200,Błonie
A57,N,A57-N-140-69000,Błonie
A57,N,A57-N-140-70800,Błonie
A57,N,A57-N-140-72600,Błonie
A57,N,A57-N-140-74400,Błonie
A57,N,A57-N-140-76200,Błonie
A57,N,A57-N-140-78000,Błonie
A57,N,A57-N-140-79800,Błonie
A57,N,A57-N-140-81600,Błonie
A57,S,A57-S-140-17400,Błonie
A57,S,A57-S-140-18600,Błonie
A57,S,A57-S-140-20400,Błonie
A57,S,A57-S-140-22200,Błonie
A57,S,A57-S-140-24000,Błonie
A57,S,A57-S-140-25800,Błonie
A57,S,A57-S-140-27600,Błonie
A57,S,A57-S-140-29400,Błonie
A57,S,A57-S-140-31200,Błonie
A57,S,A57-S-140-33000,Błonie
A57,S,A57-S-140-34800,Błonie
A57,S,A57-S-140-36480,Błonie
A57,S,A57-S-140-37860,Błonie
A57,S,A57-S-140-38700,Błonie
A57,S,A57-S-140-40080,Błonie
A57,S,A57-S-140-41460,Błonie
A57,S,A57-S-140-42300,Błonie
A57,S,A57-S-140-43680,Błonie
A57,S,A57-S-140-45060,Błonie
A57,S,A57-S-140-45900,Błonie
A57,S,A57-S-140-47280,Błonie
A57,S,A57-S-140-48660,Błonie
A57,S,A57-S-140-49500,Błonie
A57,S,A57-S-140-50880,Błonie
A57,S,A57-S-140-52260,Błonie
A57,S,A57-S-140-53100,Błonie
A57,S,A57-S-140-54480,Błonie
A57,S,A57-S-140-55860,Błonie
A57,S,A57-S-140-56700,Błonie
A57,S,A57-S-140-58080,Błonie
A57,S,A57-S-140-59460,Błonie
A57,S,A57-S-140-60300,Błonie
A57,S,A57-S-140-61800,Błonie
A57,S,A57-S-140-63600,Błonie
A57,S,A57-S-140-65400,Błonie
A57,S,A57-S-140-67200,Błonie
A57,S,A57-S-140-69000,Błonie
A57,S,A57-S-140-70800,Błonie
A57,S,A57-S-140-72600,Błonie
A57,S,A57-S-140-74400,Błonie
A57,S,A57-S-140-76200,Błonie
A57,S,A57-S-140-78000,Błonie
A57,S,A57-S-140-79800,Błonie
A57,S,A57-S-140-81600,Błonie
A57,F,A57-F-140-17400,Błonie
A57,F,A57-F-140-18600,Błonie
A57,F,A57-F-140-20400,Błonie
A57,F,A57-F-140-22080,Błonie
A57,F,A57-F-140-23460,Błonie
A57,F,A57-F-140-24300,Błonie
A57,F,A57-F-140-25680,Błonie
A57,F,A57-F-140-27060,Błonie
A57,F,A57-F-140-27900,Błonie
A57,F,A57-F-140-29280,Błonie
A57,F,A57-F-140-30660,Błonie
A57,F,A57-F-140-31500,Błonie
A57,F,A57-F-140-32880,Błonie
A57,F,A57-F-140-34260,Błonie
A57,F,A57-F-140-35100,Błonie
A57,F,A57-F-140-36480,Błonie
A57,F,A57-F-140-37860,Błonie
A57,F,A57-F-140-38700,Błonie
A57,F,A57-F-140-40080,Błonie
A57,F,A57-F-140-41460,Błonie
A57,F,A57-F-140-42300,Błonie
A57,F,A57-F-140-43680,Błonie
A57,F,A57-F-140-45060,Błonie
A57,F,A57-F-140-45900,Błonie
A57,F,A57-F-140-47280,Błonie
A57,F,A57-F-140-48660,Błonie
A57,F,A57-F-140-49500,Błonie
A57,F,A57-F-140-50880,Błonie
A57,F,A57-F-140-52260,Błonie
A57,F,A57-F-140-53100,Błonie
A57,F,A57-F-140-54480,Błonie
A57,F,A57-F-140-55860,Błonie
A57,F,A57-F-140-56700,Błonie
A57,F,A57-F-140-58080,Błonie
A57,F,A57-F-140-59460,Błonie
A57,F,A57-F-140-60300,Błonie
A57,F,A57-F-140-61680,Błonie
A57,F,A57-F-140-63060,Błonie
A57,F,A57-F-140-63900,Błonie
A57,F,A57-F-140-65400,Błonie
A57,F,A57-F-140-67200,Błonie
A57,F,A57-F-140-69000,Błonie
A57,F,A57-F-140-70800,Błonie
A57,F,A57-F-140-72600,Błonie
A57,F,A57-F-140-74400,Błonie
A57,F,A57-F-140-76200,Błonie
A57,F,A57-F-140-78000,Błonie
A57,F,A57-F-140-79800,Błonie
A57,F,A57-F-140-81600,Błonie
A57,R,A57-R-140-17400,Błonie
A57,R,A57-R-140-18600,Błonie
A57,R,A57-R-140-20400,Błonie
A57,R,A57-R-140-22080,Błonie
A57,R,A57-R-140-23460,Błonie
A57,R,A57-R-140-24300,Błonie
A57,R,A57-R-140-25620,Błonie
A57,R,A57-R-140-27000,Błonie
A57,R,A57-R-140-27660,Błonie
A57,R,A57-R-140-28260,Błonie
A57,R,A57-R-140-29460,Błonie
A57,R,A57-R-140-30660,Błonie
A57,R,A57-R-140-31500,Błonie
A57,R,A57-R-140-32880,Błonie
A57,R,A57-R-140-34260,Błonie
A57,R,A57-R-140-35100,Błonie
A57,R,A57-R-140-36480,Błonie
A57,R,A57-R-140-37860,Błonie
A57,R,A57-R-140-38700,Błonie
A57,R,A57-R-140-40080,Błonie
A57,R,A57-R-140-41460,Błonie
A57,R,A57-R-140-42300,Błonie
A57,R,A57-R-140-43680,Błonie
A57,R,A57-R-140-45060,Błonie
A57,R,A57-R-140-45900,Błonie
A57,R,A57-R-140-47280,Błonie
A57,R,A57-R-140-48660,Błonie
A57,R,A57-R-140-49500,Błonie
A57,R,A57-R-140-50880,Błonie
A57,R,A57-R-140-52260,Błonie
A57,R,A57-R-140-53100,Błonie
A57,R,A57-R-140-54480,Błonie
A57,R,A57-R-140-55860,Błonie
A57,R,A57-R-140-56700,Błonie
A57,R,A57-R-140-58080,Błonie
A57,R,A57-R-140-59460,Błonie
A57,R,A57-R-140-60300,Błonie
A57,R,A57-R-140-61680,Błonie
A57,R,A57-R-140-63060,Błonie
A57,R,A57-R-140-63900,Błonie
A57,R,A57-R-140-65400,Błonie
A57,R,A57-R-140-67200,Błonie
A57,R,A57-R-140-69000,Błonie
A57,R,A57-R-140-70800,Błonie
A57,R,A57-R-140-72600,Błonie
A57,R,A57-R-140-74400,Błonie
A57,R,A57-R-140-76200,Błonie
A57,R,A57-R-140-78000,Błonie
A57,R,A57-R-140-79800,Błonie
A57,R,A57-R-140-81600,Błonie
A57,N,A57-N-171-21240,Dworzec Główny
A58,P,A58-P-220-81540,Zbożowy Rynek
A58,P,A58-P-220-83880,Zbożowy Rynek
A58,N,A58-N-220-81540,Zbożowy Rynek
A58,N,A58-N-220-83880,Zbożowy Rynek
A58,S,A58-S-220-81540,Zbożowy Rynek
A58,S,A58-S-220-83880,Zbożowy Rynek
A58,P,A58-P-254-16200,Smukała
A58,P,A58-P-254-17520,Smukała
A58,P,A58-P-254-18540,Smukała
A58,P,A58-P-254-20340,Smukała
A58,P,A58-P-254-21240,Smukała
A58,P,A58-P-254-22020,Smukała
A58,P,A58-P-254-24900,Smukała
A58,P,A58-P-254-25800,Smukała
A58,P,A58-P-254-27660,Smukała
A58,P,A58-P-254-28860,Smukała
A58,P,A58-P-254-31260,Smukała
A58,P,A58-P-254-33660,Smukała
A58,P,A58-P-254-36060,Smukała
A58,P,A58-P-254-38460,Smukała
A58,P,A58-P-254-40860,Smukała
A58,P,A58-P-254-43260,Smukała
A58,P,A58-P-254-45660,Smukała
A58,P,A58-P-254-47880,Smukała
A58,P,A58-P-254-49680,Smukała
A58,P,A58-P-254-51420,Smukała
A58,P,A58-P-254-53220,Smukała
A58,P,A58-P-254-55020,Smukała
A58,P,A58-P-254-56820,Smukała
A58,P,A58-P-254-58620,Smukała
A58,P,A58-P-254-60660,Smukała
A58,P,A58-P-254-63060,Smukała
A58,P,A58-P-254-64380,Smukała
A58,P,A58-P-254-67440,Smukała
A58,P,A58-P-254-69300,Smukała
A58,P,A58-P-254-72900,Smukała
A58,P,A58-P-254-74700,Smukała
A58,P,A58-P-254-78300,Smukała
A58,P,A58-P-254-79800,Smukała
A58,N,A58-N-254-26100,Smukała
A58,N,A58-N-254-27900,Smukała
A58,N,A58-N-254-29640,Smukała
A58,N,A58-N-254-31440,Smukała
A58,N,A58-N-254-34140,Smukała
A58,N,A58-N-254-35460,Smukała
A58,N,A58-N-254-37860,Smukała
A58,N,A58-N-254-39120,Smukała
A58,N,A58-N-254-41460,Smukała
A58,N,A58-N-254-42660,Smukała
A58,N,A58-N-254-45060,Smukała
A58,N,A58-N-254-46260,Smukała
A58,N,A58-N-254-48660,Smukała
A58,N,A58-N-254-49860,Smukała
A58,N,A58-N-254-52260,Smukała
A58,N,A58-N-254-53460,Smukała
A58,N,A58-N-254-55860,Smukała
A58,N,A58-N-254-57060,Smukała
A58,N,A58-N-254-59460,Smukała
A58,N,A58-N-254-60660,Smukała
A58,N,A58-N-254-63060,Smukała
A58,N,A58-N-254-64380,Smukała
A58,N,A58-N-254-67440,Smukała
A58,N,A58-N-254-69300,Smukała
A58,N,A58-N-254-72900,Smukała
A58,N,A58-N-254-74700,Smukała
A58,N,A58-N-254-78300,Smukała
A58,N,A58-N-254-79800,Smukała
A58,S,A58-S-254-16200,Smukała
A58,S,A58-S-254-17700,Smukała
A58,S,A58-S-254-26100,Smukała
A58,S,A58-S-254-27900,Smukała
A58,S,A58-S-254-30480,Smukała
A58,S,A58-S-254-31860,Smukała
A58,S,A58-S-254-34260,Smukała
A58,S,A58-S-254-35460,Smukała
A58,S,A58-S-254-37860,Smukała
A58,S,A58-S-254-39120,Smukała
A58,S,A58-S-254-41460,Smukała
A58,S,A58-S-254-42660,Smukała
A58,S,A58-S-254-45060,Smukała
A58,S,A58-S-254-46260,Smukała
A58,S,A58-S-254-48660,Smukała
A58,S,A58-S-254-49860,Smukała
A58,S,A58-S-254-52260,Smukała
A58,S,A58-S-254-53460,Smukała
A58,S,A58-S-254-55860,Smukała
A58,S,A58-S-254-57060,Smukała
A58,S,A58-S-254-59460,Smukała
A58,S,A58-S-254-60660,Smukała
A58,S,A58-S-254-63060,Smukała
A58,S,A58-S-254-64380,Smukała
A58,S,A58-S-254-67440,Smukała
A58,S,A58-S-254-69300,Smukała
A58,S,A58-S-254-72900,Smukała
A58,S,A58-S-254-74700,Smukała
A58,S,A58-S-254-78300,Smukała
A58,S,A58-S-254-79800,Smukała
A58,P,A58-P-255-24540,Nad Torem - Chmurna
A58,P,A58-P-256-19440,Smukała
A58,P,A58-P-256-22980,Smukała
A58,P,A58-P-256-23760,Smukała
A58,P,A58-P-256-26700,Smukała
A58,P,A58-P-256-30060,Smukała
A58,P,A58-P-256-32460,Smukała
A58,P,A58-P-256-34860,Smukała
A58,P,A58-P-256-37260,Smukała
A58,P,A58-P-256-39660,Smukała
A58,P,A58-P-256-42060,Smukała
A58,P,A58-P-256-44460,Smukała
A58,P,A58-P-256-46860,Smukała
A58,P,A58-P-256-48780,Smukała
A58,P,A58-P-256-50520,Smukała
A58,P,A58-P-256-52320,Smukała
A58,P,A58-P-256-54120,Smukała
A58,P,A58-P-256-55920,Smukała
A58,P,A58-P-256-57720,Smukała
A58,P,A58-P-256-59520,Smukała
A58,P,A58-P-256-61860,Smukała
A58,P,A58-P-256-65820,Smukała
A58,P,A58-P-256-71100,Smukała
A58,P,A58-P-256-76500,Smukała
A58,P,A58-P-256-81900,Smukała
A58,N,A58-N-256-20640,Smukała
A58,N,A58-N-256-22500,Smukała
A58,N,A58-N-256-24240,Smukała
A58,N,A58-N-256-32340,Smukała
A58,N,A58-N-256-36660,Smukała
A58,N,A58-N-256-40260,Smukała
A58,N,A58-N-256-43860,Smukała
A58,N,A58-N-256-47460,Smukała
A58,N,A58-N-256-51060,Smukała
A58,N,A58-N-256-54660,Smukała
A58,N,A58-N-256-58260,Smukała
A58,N,A58-N-256-61920,Smukała
A58,N,A58-N-256-65820,Smukała
A58,N,A58-N-256-71100,Smukała
A58,N,A58-N-256-76500,Smukała
A58,N,A58-N-256-81900,Smukała
A58,S,A58-S-256-18900,Smukała
A58,S,A58-S-256-20640,Smukała
A58,S,A58-S-256-22500,Smukała
A58,S,A58-S-256-24240,Smukała
A58,S,A58-S-256-29580,Smukała
A58,S,A58-S-256-33060,Smukała
A58,S,A58-S-256-36660,Smukała
A58,S,A58-S-256-40260,Smukała
A58,S,A58-S-256-43860,Smukała
A58,S,A58-S-256-47460,Smukała
A58,S,A58-S-256-51060,Smukała
A58,S,A58-S-256-54660,Smukała
A58,S,A58-S-256-58260,Smukała
A58,S,A58-S-256-61920,Smukała
A58,S,A58-S-256-65820,Smukała
A58,S,A58-S-256-71100,Smukała
A58,S,A58-S-256-76500,Smukała
A58,S,A58-S-256-81900,Smukała
A58,P,A58-P-257-20640,Plac Kościeleckich
A58,P,A58-P-257-21600,Plac Kościeleckich
A58,P,A58-P-257-23400,Plac Kościeleckich
A58,P,A58-P-257-25440,Plac Kościeleckich
A58,P,A58-P-257-27060,Plac Kościeleckich
A58,P,A58-P-257-29040,Plac Kościeleckich
A58,P,A58-P-257-31140,Plac Kościeleckich
A58,P,A58-P-257-32340,Plac Kościeleckich
A58,P,A58-P-257-34740,Plac Kościeleckich
A58,P,A58-P-257-37140,Plac Kościeleckich
A58,P,A58-P-257-39540,Plac Kościeleckich
A58,P,A58-P-257-41940,Plac Kościeleckich
A58,P,A58-P-257-44340,Plac Kościeleckich
A58,P,A58-P-257-46740,Plac Kościeleckich
A58,P,A58-P-257-49140,Plac Kościeleckich
A58,P,A58-P-257-51120,Plac Kościeleckich
A58,P,A58-P-257-52980,Plac Kościeleckich
A58,P,A58-P-257-54780,Plac Kościeleckich
A58,P,A58-P-257-56580,Plac Kościeleckich
A58,P,A58-P-257-58380,Plac Kościeleckich
A58,P,A58-P-257-60420,Plac Kościeleckich
A58,P,A58-P-257-61320,Plac Kościeleckich
A58,P,A58-P-257-63120,Plac Kościeleckich
A58,P,A58-P-257-64260,Plac Kościeleckich
A58,P,A58-P-257-66360,Plac Kościeleckich
A58,P,A58-P-257-68040,Plac Kościeleckich
A58,P,A58-P-257-71460,Plac Kościeleckich
A58,P,A58-P-257-73260,Plac Kościeleckich
A58,P,A58-P-257-76860,Plac Kościeleckich
A58,N,A58-N-257-24660,Plac Kościeleckich
A58,N,A58-N-257-28260,Plac Kościeleckich
A58,N,A58-N-257-31800,Plac Kościeleckich
A58,N,A58-N-257-35100,Plac Kościeleckich
A58,N,A58-N-257-37620,Plac Kościeleckich
A58,N,A58-N-257-38820,Plac Kościeleckich
A58,N,A58-N-257-41220,Plac Kościeleckich
A58,N,A58-N-257-42420,Plac Kościeleckich
A58,N,A58-N-257-44820,Plac Kościeleckich
A58,N,A58-N-257-46020,Plac Kościeleckich
A58,N,A58-N-257-48420,Plac Kościeleckich
A58,N,A58-N-257-49620,Plac Kościeleckich
A58,N,A58-N-257-52020,Plac Kościeleckich
A58,N,A58-N-257-53220,Plac Kościeleckich
A58,N,A58-N-257-55620,Plac Kościeleckich
A58,N,A58-N-257-56820,Plac Kościeleckich
A58,N,A58-N-257-59220,Plac Kościeleckich
A58,N,A58-N-257-60420,Plac Kościeleckich
A58,N,A58-N-257-62820,Plac Kościeleckich
A58,N,A58-N-257-64020,Plac Kościeleckich
A58,N,A58-N-257-66300,Plac Kościeleckich
A58,N,A58-N-257-67980,Plac Kościeleckich
A58,N,A58-N-257-71460,Plac Kościeleckich
A58,N,A58-N-257-73260,Plac Kościeleckich
A58,N,A58-N-257-76860,Plac Kościeleckich
A58,S,A58-S-257-19800,Plac Kościeleckich
A58,S,A58-S-257-21060,Plac Kościeleckich
A58,S,A58-S-257-24660,Plac Kościeleckich
A58,S,A58-S-257-28260,Plac Kościeleckich
A58,S,A58-S-257-31620,Plac Kościeleckich
A58,S,A58-S-257-34020,Plac Kościeleckich
A58,S,A58-S-257-35220,Plac Kościeleckich
A58,S,A58-S-257-37620,Plac Kościeleckich
A58,S,A58-S-257-38820,Plac Kościeleckich
A58,S,A58-S-257-41220,Plac Kościeleckich
A58,S,A58-S-257-42420,Plac Kościeleckich
A58,S,A58-S-257-44820,Plac Kościeleckich
A58,S,A58-S-257-46020,Plac Kościeleckich
A58,S,A58-S-257-48420,Plac Kościeleckich
A58,S,A58-S-257-49620,Plac Kościeleckich
A58,S,A58-S-257-52020,Plac Kościeleckich
A58,S,A58-S-257-53220,Plac Kościeleckich
A58,S,A58-S-257-55620,Plac Kościeleckich
A58,S,A58-S-257-56820,Plac Kościeleckich
A58,S,A58-S-257-59220,Plac Kościeleckich
A58,S,A58-S-257-60420,Plac Kościeleckich
A58,S,A58-S-257-62820,Plac Kościeleckich
A58,S,A58-S-257-64020,Plac Kościeleckich
A58,S,A58-S-257-66300,Plac Kościeleckich
A58,S,A58-S-257-67980,Plac Kościeleckich
A58,S,A58-S-257-71460,Plac Kościeleckich
A58,S,A58-S-257-73260,Plac Kościeleckich
A58,S,A58-S-257-76860,Plac Kościeleckich
A58,P,A58-P-258-25860,Plac Kościeleckich
A58,P,A58-P-259-17880,Plac Kościeleckich
A58,P,A58-P-259-19200,Plac Kościeleckich
A58,P,A58-P-259-22260,Plac Kościeleckich
A58,P,A58-P-259-24060,Plac Kościeleckich
A58,P,A58-P-259-26040,Plac Kościeleckich
A58,P,A58-P-259-27840,Plac Kościeleckich
A58,P,A58-P-259-29700,Plac Kościeleckich
A58,P,A58-P-259-33300,Plac Kościeleckich
A58,P,A58-P-259-35700,Plac Kościeleckich
A58,P,A58-P-259-38100,Plac Kościeleckich
A58,P,A58-P-259-40500,Plac Kościeleckich
A58,P,A58-P-259-42900,Plac Kościeleckich
A58,P,A58-P-259-45300,Plac Kościeleckich
A58,P,A58-P-259-47700,Plac Kościeleckich
A58,P,A58-P-259-49980,Plac Kościeleckich
A58,P,A58-P-259-51840,Plac Kościeleckich
A58,P,A58-P-259-53640,Plac Kościeleckich
A58,P,A58-P-259-55440,Plac Kościeleckich
A58,P,A58-P-259-57240,Plac Kościeleckich
A58,P,A58-P-259-59100,Plac Kościeleckich
A58,P,A58-P-259-61980,Plac Kościeleckich
A58,P,A58-P-259-65220,Plac Kościeleckich
A58,P,A58-P-259-69420,Plac Kościeleckich
A58,P,A58-P-259-74820,Plac Kościeleckich
A58,P,A58-P-259-78540,Plac Kościeleckich
A58,P,A58-P-259-80040,Plac Kościeleckich
A58,N,A58-N-259-22680,Plac Kościeleckich
A58,N,A58-N-259-26280,Plac Kościeleckich
A58,N,A58-N-259-29820,Plac Kościeleckich
A58,N,A58-N-259-33360,Plac Kościeleckich
A58,N,A58-N-259-36180,Plac Kościeleckich
A58,N,A58-N-259-39780,Plac Kościeleckich
A58,N,A58-N-259-43380,Plac Kościeleckich
A58,N,A58-N-259-46980,Plac Kościeleckich
A58,N,A58-N-259-50580,Plac Kościeleckich
A58,N,A58-N-259-54180,Plac Kościeleckich
A58,N,A58-N-259-57780,Plac Kościeleckich
A58,N,A58-N-259-61380,Plac Kościeleckich
A58,N,A58-N-259-64980,Plac Kościeleckich
A58,N,A58-N-259-69420,Plac Kościeleckich
A58,N,A58-N-259-74820,Plac Kościeleckich
A58,N,A58-N-259-78540,Plac Kościeleckich
A58,N,A58-N-259-80040,Plac Kościeleckich
A58,S,A58-S-259-17880,Plac Kościeleckich
A58,S,A58-S-259-22680,Plac Kościeleckich
A58,S,A58-S-259-26280,Plac Kościeleckich
A58,S,A58-S-259-29820,Plac Kościeleckich
A58,S,A58-S-259-32580,Plac Kościeleckich
A58,S,A58-S-259-36180,Plac Kościeleckich
A58,S,A58-S-259-39780,Plac Kościeleckich
A58,S,A58-S-259-43380,Plac Kościeleckich
A58,S,A58-S-259-46980,Plac Kościeleckich
A58,S,A58-S-259-50580,Plac Kościeleckich
A58,S,A58-S-259-54180,Plac Kościeleckich
A58,S,A58-S-259-57780,Plac Kościeleckich
A58,S,A58-S-259-61380,Plac Kościeleckich
A58,S,A58-S-259-64980,Plac Kościeleckich
A58,S,A58-S-259-69420,Plac Kościeleckich
A58,S,A58-S-259-74820,Plac Kościeleckich
A58,S,A58-S-259-78540,Plac Kościeleckich
A58,S,A58-S-259-80040,Plac Kościeleckich
A58,P,A58-P-260-69240,Łukasiewicza
A59,P,A59-P-133-27720,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-29520,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-31620,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-34020,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-36420,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-38820,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-41220,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-43620,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-56160,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-57960,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-59760,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-61860,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-64260,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-66660,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-69120,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-70500,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-72300,Wojska Polskiego - Baczyńskiego
A59,P,A59-P-133-79500,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-21900,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-25500,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-27300,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-29100,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-30900,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-32700,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-34500,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-37500,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-39900,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-42300,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-44700,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-49500,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-51900,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-54300,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-56700,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-59100,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-61500,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-63900,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-66300,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-68700,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-70500,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-72300,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-74100,Wojska Polskiego - Baczyńskiego
A59,N,A59-N-133-79500,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-21900,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-23700,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-25500,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-27300,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-30300,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-32700,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-35100,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-37500,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-39900,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-42300,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-44700,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-49500,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-51900,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-54300,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-56700,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-59100,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-61500,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-63900,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-66300,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-68700,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-70500,Wojska Polskiego - Baczyńskiego
A59,S,A59-S-133-72300,Wojska Polskiego - Baczyńskiego
